Klucz klienta,Klucz Geograficzny,Imię,Nazwisko,Data urodzenia,Stan cywilny,Płeć,Ilość dzieci
24753.0,316.0,Eduardo,Jenkins,1958-06-24 00:00:00,S,M,2.0
24754.0,383.0,Haley,Rivera,1958-12-05 00:00:00,M,F,1.0
24755.0,59.0,Sean,Scott,1958-04-03 00:00:00,M,M,1.0
24756.0,329.0,Carlos,Bell,1958-08-05 00:00:00,M,M,1.0
24757.0,41.0,Alisha,She,1958-01-10 00:00:00,M,F,1.0
24758.0,623.0,Gabriella,Adams,1959-12-11 00:00:00,M,F,2.0
24759.0,68.0,Brooke,Stewart,1959-04-17 00:00:00,S,F,2.0
24760.0,553.0,Julian,Coleman,1959-08-06 00:00:00,S,M,2.0
24761.0,307.0,Lawrence,Rubio,1959-05-25 00:00:00,S,M,2.0
24762.0,612.0,Warren,Xu,1972-05-28 00:00:00,S,M,0.0
24763.0,66.0,Fernando,Hill,1973-10-21 00:00:00,S,M,0.0
24764.0,616.0,Abigail,Hughes,1973-08-04 00:00:00,M,F,0.0
24765.0,637.0,Morgan,Alexander,1973-02-26 00:00:00,S,F,1.0
24766.0,642.0,Christian,White,1973-07-18 00:00:00,M,M,1.0
24767.0,644.0,Lauren,Jackson,1973-03-10 00:00:00,M,F,1.0
24768.0,310.0,Jordan,Ross,1973-10-14 00:00:00,M,M,1.0
24769.0,310.0,Brendan,Lal,1973-07-11 00:00:00,S,M,1.0
24770.0,374.0,Isaac,Wright,1973-11-13 00:00:00,M,M,1.0
24771.0,52.0,Samuel,Harris,1972-08-19 00:00:00,M,M,1.0
24772.0,347.0,Greg,Russell,1972-05-22 00:00:00,M,M,1.0
24773.0,69.0,Grace,Stewart,1971-06-23 00:00:00,M,F,1.0
24774.0,548.0,Xavier,Gonzales,1971-03-22 00:00:00,S,M,1.0
24775.0,310.0,Alexandra,Alexander,1971-12-27 00:00:00,M,F,1.0
24776.0,361.0,Samantha,Perry,1971-10-05 00:00:00,M,F,1.0
24777.0,355.0,Eric,Adams,1971-02-03 00:00:00,M,M,1.0
24778.0,52.0,Sean,Baker,1971-10-14 00:00:00,M,M,1.0
24779.0,627.0,Morgan,Lee,1971-05-07 00:00:00,M,F,1.0
24780.0,631.0,Courtney,Hall,1971-07-21 00:00:00,M,F,1.0
24781.0,41.0,Carmen,Garcia,1972-10-22 00:00:00,M,F,1.0
24782.0,300.0,Nicole,Morris,1972-02-07 00:00:00,M,F,1.0
24783.0,307.0,Barry,Raman,1972-08-04 00:00:00,M,M,1.0
24784.0,335.0,Megan,Kelly,1972-05-12 00:00:00,S,F,1.0
24785.0,623.0,Cody,Morris,1970-02-28 00:00:00,M,M,1.0
24786.0,60.0,Haley,Adams,1970-01-24 00:00:00,M,F,1.0
24787.0,634.0,Andrea,Watson,1970-12-25 00:00:00,M,F,1.0
24788.0,614.0,Ashley,Bennett,1970-10-02 00:00:00,M,F,1.0
24789.0,300.0,Tamara,Hu,1970-06-12 00:00:00,M,F,1.0
24790.0,301.0,Rebekah,Navarro,1970-08-06 00:00:00,M,F,1.0
24791.0,612.0,Teresa,Ortega,1970-05-25 00:00:00,M,F,1.0
24792.0,310.0,Clifford,Malhotra,1970-10-17 00:00:00,M,M,1.0
24793.0,336.0,Cole,Morgan,1970-07-07 00:00:00,M,M,1.0
24794.0,552.0,Cody,Sanchez,1969-10-03 00:00:00,M,M,1.0
24795.0,539.0,Alexandra,Lewis,1969-11-22 00:00:00,M,F,2.0
24796.0,338.0,Jessica,Simmons,1969-11-19 00:00:00,M,F,2.0
24797.0,611.0,Dylan,Flores,1969-11-05 00:00:00,S,M,2.0
24798.0,609.0,Lawrence,Moreno,1969-05-27 00:00:00,S,M,2.0
24799.0,308.0,Byron,Sanz,1969-11-05 00:00:00,S,M,2.0
24800.0,609.0,Eduardo,Young,1971-06-15 00:00:00,S,M,1.0
24801.0,635.0,Chase,Bailey,1971-07-11 00:00:00,S,M,1.0
24802.0,326.0,Timothy,Allen,1971-03-03 00:00:00,S,M,3.0
24803.0,543.0,Anna,Diaz,1968-09-23 00:00:00,M,F,4.0
24804.0,310.0,Tonya,Raji,1968-09-19 00:00:00,M,F,2.0
24805.0,49.0,Donna,Luo,1967-11-18 00:00:00,M,F,5.0
24806.0,299.0,Faith,Russell,1970-03-25 00:00:00,M,F,4.0
24807.0,307.0,Anne,Moreno,1970-04-25 00:00:00,M,F,4.0
24808.0,334.0,Eric,Perez,1970-04-25 00:00:00,M,M,4.0
24809.0,348.0,Alyssa,Moore,1970-03-09 00:00:00,M,F,4.0
24810.0,360.0,Alyssa,Richardson,1967-02-16 00:00:00,M,F,2.0
24811.0,325.0,Trinity,Ramirez,1967-07-12 00:00:00,S,F,2.0
24812.0,307.0,Johnathan,Sai,1966-08-18 00:00:00,M,M,3.0
24813.0,311.0,Armando,Schmidt,1966-10-21 00:00:00,M,M,3.0
24814.0,614.0,Gabriel,Washington,1966-05-02 00:00:00,S,M,0.0
24815.0,307.0,Victoria,Clark,1966-06-14 00:00:00,S,F,4.0
24816.0,51.0,Lauren,Perry,1969-11-19 00:00:00,M,F,2.0
24817.0,66.0,Victoria,Richardson,1969-10-11 00:00:00,M,F,2.0
24818.0,612.0,Diane,Rubio,1969-03-18 00:00:00,M,F,5.0
24819.0,618.0,Jack,Shan,1969-08-16 00:00:00,M,M,5.0
24820.0,627.0,David,Clark,1969-10-12 00:00:00,M,M,5.0
24821.0,648.0,Melissa,Alexander,1969-09-19 00:00:00,M,F,5.0
24822.0,310.0,Paige,Cook,1969-03-11 00:00:00,M,F,5.0
24823.0,310.0,Vincent,Zhao,1969-08-17 00:00:00,M,M,5.0
24824.0,59.0,Alexandria,Wood,1965-09-08 00:00:00,S,F,0.0
24825.0,68.0,Zoe,Sanders,1965-04-19 00:00:00,M,F,3.0
24826.0,611.0,Richard,Powell,1965-08-25 00:00:00,M,M,3.0
24827.0,331.0,Alexander,Martinez,1965-06-10 00:00:00,M,M,3.0
24828.0,299.0,Brooke,Reed,1965-03-03 00:00:00,S,F,0.0
24829.0,325.0,Ethan,Patterson,1965-02-24 00:00:00,M,M,0.0
24830.0,612.0,Alexandra,Cox,1965-09-08 00:00:00,M,F,0.0
24831.0,383.0,Jackson,Diaz,1965-07-13 00:00:00,S,M,0.0
24832.0,55.0,Morgan,Martin,1965-08-02 00:00:00,M,F,0.0
24833.0,199.0,Deanna,Ruiz,1968-02-18 00:00:00,S,F,0.0
24834.0,129.0,Bethany,Jai,1968-03-06 00:00:00,M,F,0.0
24835.0,243.0,Angel,Morgan,1968-10-27 00:00:00,S,M,0.0
24836.0,208.0,Taylor,Robinson,1925-06-15 00:00:00,S,F,4.0
24837.0,147.0,Wyatt,Lewis,1957-11-06 00:00:00,S,M,2.0
24838.0,162.0,Elijah,Young,1957-05-26 00:00:00,S,M,3.0
24839.0,123.0,Tamara,Goldberg,1956-06-17 00:00:00,S,F,3.0
24840.0,236.0,Marco,Sai,1956-12-11 00:00:00,M,M,3.0
24841.0,215.0,Andres,Jai,1955-11-05 00:00:00,M,M,2.0
24842.0,225.0,Monique,Alonso,1955-05-22 00:00:00,S,F,3.0
24843.0,175.0,Bryant,Subram,1955-04-25 00:00:00,M,M,3.0
24844.0,186.0,Maria,Ward,1944-09-01 00:00:00,S,F,5.0
24845.0,184.0,Tyrone,Jimenez,1944-11-16 00:00:00,M,M,5.0
24846.0,142.0,Naomi,Navarro,1944-08-17 00:00:00,S,F,5.0
24847.0,241.0,Tonya,Nath,1944-07-18 00:00:00,M,F,3.0
24848.0,163.0,Jeffery,Zhou,1945-05-26 00:00:00,M,M,5.0
24849.0,224.0,Brianna,Ward,1946-08-09 00:00:00,M,F,2.0
24850.0,177.0,Emmanuel,Perez,1946-07-02 00:00:00,M,M,4.0
24851.0,229.0,Leslie,Ortega,1946-06-08 00:00:00,M,F,4.0
24852.0,273.0,Carla,Martinez,1946-01-03 00:00:00,M,F,4.0
24853.0,279.0,Miguel,Long,1954-04-04 00:00:00,S,M,4.0
24854.0,120.0,Emma,Jenkins,1954-03-15 00:00:00,S,F,3.0
24855.0,133.0,Kaylee,Wright,1954-04-25 00:00:00,S,F,3.0
24856.0,176.0,Candice,Huang,1954-02-11 00:00:00,M,F,3.0
24857.0,236.0,Anna,Henderson,1954-04-20 00:00:00,M,F,3.0
24858.0,243.0,Calvin,Xie,1954-05-05 00:00:00,M,M,3.0
24859.0,245.0,Cesar,Arun,1954-09-26 00:00:00,S,M,3.0
24860.0,278.0,Douglas,Garcia,1954-10-12 00:00:00,S,M,0.0
24861.0,220.0,Evelyn,Vance,1953-04-07 00:00:00,M,F,4.0
24862.0,205.0,Tamara,Zhou,1953-06-13 00:00:00,M,F,3.0
24863.0,179.0,Wesley,Sun,1953-02-11 00:00:00,S,M,3.0
24864.0,163.0,Jeffery,Sun,1952-02-08 00:00:00,M,M,4.0
24865.0,261.0,Ashley,Griffin,1952-11-26 00:00:00,S,F,4.0
24866.0,193.0,Alejandro,Nath,1951-02-11 00:00:00,M,M,4.0
24867.0,134.0,Beth,Suarez,1951-05-17 00:00:00,S,F,4.0
24868.0,244.0,Darryl,Hu,1951-09-22 00:00:00,M,M,4.0
24869.0,257.0,Misty,Shock,1951-04-12 00:00:00,M,M,4.0
24870.0,262.0,Taylor,Morgan,1951-03-14 00:00:00,M,F,4.0
24871.0,226.0,Kelsey,Luo,1950-05-24 00:00:00,S,F,4.0
24872.0,204.0,Alisha,Raje,1950-10-03 00:00:00,S,F,4.0
24873.0,173.0,Alisha,Li,1950-04-02 00:00:00,S,F,4.0
24874.0,219.0,Wendy,Moreno,1949-03-16 00:00:00,M,F,4.0
24875.0,141.0,Darryl,Zhang,1949-05-21 00:00:00,S,M,4.0
24876.0,178.0,Jarrod,Subram,1949-07-22 00:00:00,S,M,4.0
24877.0,222.0,Mandy,Zhao,1948-06-05 00:00:00,M,F,5.0
24878.0,210.0,Sandra,Wang,1948-04-13 00:00:00,M,F,4.0
24879.0,170.0,Desiree,Munoz,1948-04-11 00:00:00,M,F,4.0
24880.0,233.0,Summer,Chandra,1948-03-08 00:00:00,M,F,4.0
24881.0,268.0,Tasha,Ashe,1948-02-24 00:00:00,M,F,4.0
24882.0,189.0,Meredith,Srini,1947-10-28 00:00:00,M,F,5.0
24883.0,166.0,Stacey,Lin,1947-03-26 00:00:00,S,F,4.0
24884.0,12.0,Michele,Fernandez,1975-08-19 00:00:00,M,F,0.0
24885.0,36.0,Corey,Xie,1975-11-02 00:00:00,S,M,0.0
24886.0,19.0,Joy,Romero,1975-01-06 00:00:00,S,F,0.0
24887.0,30.0,Micah,Sun,1975-05-05 00:00:00,S,M,0.0
24888.0,35.0,Roy,Srini,1975-01-11 00:00:00,S,M,0.0
24889.0,4.0,Kelli,She,1975-12-20 00:00:00,M,F,0.0
24890.0,36.0,Brenda,Van,1976-01-10 00:00:00,S,F,0.0
24891.0,20.0,Bianca,Chen,1976-07-15 00:00:00,S,F,0.0
24892.0,20.0,Arthur,Alvarez,1975-04-24 00:00:00,S,M,0.0
24893.0,36.0,Alvin,Chande,1974-03-26 00:00:00,S,M,0.0
24894.0,18.0,Jaime,Jai,1974-04-25 00:00:00,S,M,0.0
24895.0,2.0,Dalton,Henderson,1974-11-10 00:00:00,M,M,0.0
24896.0,27.0,Kendra,Ramos,1975-04-07 00:00:00,S,F,0.0
24897.0,17.0,Glenn,Hu,1974-07-16 00:00:00,M,M,0.0
24898.0,29.0,Mallory,Gomez,1974-06-13 00:00:00,S,F,0.0
24899.0,11.0,Vincent,Zhu,1973-01-18 00:00:00,S,M,0.0
24900.0,11.0,Ebony,Perez,1974-02-01 00:00:00,S,F,0.0
24901.0,10.0,Clarence,She,1974-04-25 00:00:00,S,M,0.0
24902.0,40.0,Jill,Murphy,1973-08-06 00:00:00,S,F,0.0
24903.0,24.0,Tracy,Black,1973-04-09 00:00:00,S,F,0.0
24904.0,31.0,Jaclyn,Yuan,1973-10-13 00:00:00,M,F,0.0
24905.0,10.0,Kelsey,Nara,1973-10-22 00:00:00,M,F,0.0
24906.0,15.0,Donna,Raji,1972-06-21 00:00:00,S,F,0.0
24907.0,31.0,Megan,Price,1973-08-27 00:00:00,M,F,0.0
24908.0,21.0,Marc,Blanco,1972-05-22 00:00:00,S,M,0.0
24909.0,16.0,Grant,Yuan,1972-12-12 00:00:00,M,M,0.0
24910.0,15.0,Terrance,Madan,1972-08-13 00:00:00,M,M,0.0
24911.0,21.0,Martin,Madan,1971-02-18 00:00:00,S,M,0.0
24912.0,34.0,Krystal,Li,1972-11-27 00:00:00,S,F,0.0
24913.0,17.0,Kelsey,Lal,1971-08-14 00:00:00,M,F,0.0
24914.0,37.0,Heather,Zhou,1971-12-18 00:00:00,M,F,0.0
24915.0,25.0,Stanley,Patel,1971-03-23 00:00:00,S,M,0.0
24916.0,24.0,Kara,Pal,1970-11-16 00:00:00,S,F,0.0
24917.0,28.0,Arthur,Gomez,1970-07-21 00:00:00,S,M,0.0
24918.0,38.0,Warren,Cai,1970-02-20 00:00:00,S,M,0.0
24919.0,23.0,Carl,Shan,1970-08-25 00:00:00,M,M,0.0
24920.0,35.0,Amy,Cai,1970-10-26 00:00:00,M,F,0.0
24921.0,11.0,Curtis,He,1970-06-03 00:00:00,S,M,0.0
24922.0,31.0,Naomi,Jimenez,1970-04-08 00:00:00,M,F,0.0
24923.0,12.0,Ebony,Sara,1970-04-04 00:00:00,M,F,0.0
24924.0,31.0,Richard,Anderson,1971-07-18 00:00:00,M,M,0.0
24925.0,307.0,Erick,Perez,1948-11-27 00:00:00,S,M,4.0
24926.0,315.0,Eric,Roberts,1948-11-06 00:00:00,S,M,4.0
24927.0,626.0,Kaitlyn,Harris,1948-07-11 00:00:00,S,F,4.0
24928.0,339.0,Timothy,Wright,1948-04-09 00:00:00,S,M,4.0
24929.0,633.0,Lucas,Bailey,1948-09-10 00:00:00,S,M,4.0
24930.0,338.0,Abigail,Lewis,1947-12-11 00:00:00,M,F,4.0
24931.0,642.0,Brianna,Miller,1937-08-02 00:00:00,S,F,4.0
24932.0,348.0,Richard,Jones,1937-03-10 00:00:00,M,M,4.0
24933.0,301.0,Regina,Sanchez,1937-05-25 00:00:00,S,F,3.0
24934.0,312.0,Lindsay,Tang,1937-04-22 00:00:00,S,F,3.0
24935.0,311.0,James,Hayes,1938-05-09 00:00:00,S,M,3.0
24936.0,546.0,Caleb,Scott,1938-05-21 00:00:00,M,M,3.0
24937.0,612.0,Jordan,Evans,1939-09-21 00:00:00,S,F,3.0
24938.0,638.0,Julia,Martinez,1939-06-23 00:00:00,M,F,3.0
24939.0,62.0,Elizabeth,Barnes,1939-05-06 00:00:00,S,F,3.0
24940.0,311.0,Fernando,Martin,1940-06-26 00:00:00,M,M,3.0
24941.0,547.0,Wyatt,Garcia,1940-04-24 00:00:00,M,M,3.0
24942.0,299.0,Steven,James,1940-07-24 00:00:00,M,M,3.0
24943.0,612.0,Darrell,Chander,1940-07-09 00:00:00,M,M,3.0
24944.0,299.0,Whitney,Garcia,1940-09-11 00:00:00,M,F,3.0
24945.0,634.0,Logan,Harris,1940-12-10 00:00:00,M,M,3.0
24946.0,311.0,Sarah,Hughes,1940-12-11 00:00:00,S,F,3.0
24947.0,53.0,Aaron,Phillips,1941-02-05 00:00:00,S,M,4.0
24948.0,315.0,Nathan,Carter,1941-03-01 00:00:00,M,M,3.0
24949.0,623.0,Devin,Howard,1941-11-10 00:00:00,S,M,3.0
24950.0,374.0,Stephanie,Alexander,1941-09-28 00:00:00,S,F,4.0
24951.0,359.0,Jeremy,Ward,1943-09-25 00:00:00,M,M,4.0
24952.0,543.0,Amanda,Long,1943-09-11 00:00:00,S,F,4.0
24953.0,637.0,Aaron,Green,1944-10-07 00:00:00,M,M,5.0
24954.0,343.0,Jonathan,Long,1947-01-06 00:00:00,M,M,4.0
24955.0,307.0,Donald,Perez,1945-11-05 00:00:00,S,M,5.0
24956.0,298.0,Ariana,Ward,1945-08-05 00:00:00,M,F,5.0
24957.0,334.0,Anna,Howard,1945-04-21 00:00:00,M,F,5.0
24958.0,310.0,Tamara,Xu,1946-06-04 00:00:00,S,F,5.0
24959.0,299.0,Kristy,Blanco,1946-10-17 00:00:00,S,F,5.0
24960.0,49.0,Brianna,Gray,1946-02-08 00:00:00,S,F,5.0
24961.0,644.0,Alexandra,Bennett,1947-07-02 00:00:00,M,F,2.0
24962.0,626.0,Jonathan,Jai,1947-10-26 00:00:00,M,M,2.0
24963.0,300.0,Erica,Zhao,1947-04-18 00:00:00,M,F,2.0
24964.0,614.0,Samantha,Anderson,1947-07-20 00:00:00,M,F,2.0
24965.0,641.0,Justin,Hayes,1947-10-28 00:00:00,M,M,2.0
24966.0,631.0,Jade,Cooper,1947-01-09 00:00:00,S,F,2.0
24967.0,51.0,Jasmine,Reed,1948-02-18 00:00:00,S,F,2.0
24968.0,547.0,Dalton,Moore,1948-02-18 00:00:00,M,M,2.0
24969.0,633.0,Vanessa,Gonzales,1948-09-26 00:00:00,M,F,2.0
24970.0,548.0,Blake,Wright,1948-04-18 00:00:00,M,M,2.0
24971.0,302.0,Brittney,Lin,1948-08-21 00:00:00,M,F,2.0
24972.0,322.0,Edward,Garcia,1948-09-26 00:00:00,S,M,2.0
24973.0,337.0,Arianna,Rivera,1948-02-13 00:00:00,M,F,2.0
24974.0,337.0,Eduardo,Carter,1948-06-01 00:00:00,M,M,2.0
24975.0,65.0,Julia,James,1949-08-08 00:00:00,S,F,2.0
24976.0,64.0,Stephanie,Cooper,1949-07-17 00:00:00,M,F,2.0
24977.0,69.0,Sophia,Green,1949-07-12 00:00:00,M,F,2.0
24978.0,611.0,Kaylee,Stewart,1949-09-15 00:00:00,M,F,2.0
24979.0,614.0,Jada,Adams,1949-06-06 00:00:00,M,F,2.0
24980.0,336.0,Savannah,Phillips,1949-07-01 00:00:00,M,F,2.0
24981.0,633.0,Jose,Davis,1950-05-06 00:00:00,M,M,2.0
24982.0,301.0,Devin,King,1950-10-17 00:00:00,M,M,2.0
24983.0,343.0,Morgan,Griffin,1950-08-21 00:00:00,S,F,4.0
24984.0,347.0,William,Moore,1950-03-02 00:00:00,M,M,4.0
24985.0,374.0,Jenna,Phillips,1950-06-04 00:00:00,M,F,3.0
24986.0,59.0,Isabelle,Griffin,1951-12-12 00:00:00,M,F,2.0
24987.0,301.0,Kristopher,Chandra,1951-04-18 00:00:00,M,M,2.0
24988.0,368.0,Kayla,Diaz,1951-04-10 00:00:00,M,F,4.0
24989.0,546.0,Arianna,Peterson,1952-08-06 00:00:00,M,F,2.0
24990.0,368.0,Timothy,Collins,1952-11-19 00:00:00,M,M,2.0
24991.0,618.0,Luke,Bryant,1952-05-07 00:00:00,S,M,2.0
24992.0,307.0,Faith,Bryant,1952-03-12 00:00:00,M,F,2.0
24993.0,310.0,Marvin,Ortega,1952-03-22 00:00:00,M,M,2.0
24994.0,358.0,Lauren,Sanders,1953-06-23 00:00:00,M,F,3.0
24995.0,69.0,Melissa,Peterson,1953-11-19 00:00:00,S,F,3.0
24996.0,300.0,Dylan,Miller,1953-03-07 00:00:00,M,M,3.0
24997.0,302.0,Melvin,Kumar,1953-10-01 00:00:00,S,M,3.0
24998.0,302.0,Olivia,Martinez,1968-04-14 00:00:00,S,F,1.0
24999.0,307.0,Shaun,Jai,1968-04-25 00:00:00,S,M,1.0
25000.0,637.0,Allison,Turner,1979-10-18 00:00:00,S,F,0.0
25001.0,18.0,Clayton,Xu,1944-02-26 00:00:00,M,M,4.0
25002.0,50.0,Logan,Edwards,1978-10-12 00:00:00,M,M,0.0
25003.0,609.0,Tristan,Russell,1978-10-17 00:00:00,S,M,0.0
25004.0,611.0,Samuel,Thomas,1978-02-14 00:00:00,S,M,0.0
25005.0,543.0,Brianna,Williams,1978-08-16 00:00:00,S,F,0.0
25006.0,648.0,Bailey,Murphy,1978-02-19 00:00:00,S,F,0.0
25007.0,299.0,Alyssa,Sanders,1978-09-02 00:00:00,S,F,0.0
25008.0,314.0,Haley,Perry,1978-05-20 00:00:00,S,F,0.0
25009.0,21.0,Natasha,Alonso,1945-03-06 00:00:00,M,F,2.0
25010.0,23.0,Misty,Kumar,1946-05-02 00:00:00,S,F,2.0
25011.0,13.0,Taylor,White,1947-08-07 00:00:00,M,F,2.0
25012.0,2.0,Craig,Martin,1948-09-19 00:00:00,M,M,2.0
25013.0,25.0,Mitchell,Stone,1948-07-19 00:00:00,S,M,2.0
25014.0,336.0,Juan,Reed,1978-08-16 00:00:00,S,M,0.0
25015.0,352.0,Jacqueline,Rogers,1978-08-07 00:00:00,M,F,0.0
25016.0,59.0,Elijah,Washington,1977-04-28 00:00:00,S,M,0.0
25017.0,6.0,Cristina,Xu,1948-05-24 00:00:00,M,F,2.0
25018.0,352.0,Lucas,Robinson,1977-02-04 00:00:00,S,M,0.0
25019.0,24.0,Misty,Shen,1950-10-19 00:00:00,M,F,2.0
25020.0,17.0,Walter,Romero,1950-01-07 00:00:00,S,M,2.0
25021.0,2.0,Edwin,Sharma,1950-02-04 00:00:00,M,M,2.0
25022.0,18.0,Patricia,Perez,1951-09-13 00:00:00,M,F,2.0
25023.0,301.0,Carolyn,Sanz,1980-03-10 00:00:00,S,F,0.0
25024.0,307.0,Brad,Pritchett,1980-06-02 00:00:00,S,M,0.0
25025.0,372.0,Spencer,Bryant,1979-12-19 00:00:00,S,M,0.0
25026.0,24.0,Mitchell,Andersen,1952-05-06 00:00:00,M,M,2.0
25027.0,9.0,Meredith,Mehta,1953-01-15 00:00:00,M,F,2.0
25028.0,10.0,Brenda,Gonzalez,1953-03-26 00:00:00,M,F,2.0
25029.0,13.0,Alberto,Hernandez,1953-04-14 00:00:00,S,M,2.0
25030.0,28.0,Jessie,Romero,1953-06-26 00:00:00,S,F,2.0
25031.0,16.0,Kristina,Malhotra,1954-11-27 00:00:00,S,F,3.0
25032.0,18.0,Meredith,Rana,1954-01-17 00:00:00,S,F,3.0
25033.0,7.0,Omar,Zhu,1954-11-12 00:00:00,S,M,3.0
25034.0,28.0,Anne,Martin,1955-10-25 00:00:00,S,F,2.0
25035.0,10.0,Mandy,Lin,1955-05-02 00:00:00,S,F,2.0
25036.0,4.0,Jenny,Ye,1955-04-16 00:00:00,S,F,2.0
25037.0,30.0,Terrence,Rai,1955-10-09 00:00:00,M,M,2.0
25038.0,612.0,Isabella,Hall,1975-01-19 00:00:00,S,F,0.0
25039.0,542.0,Alexis,Clark,1975-02-12 00:00:00,S,F,0.0
25040.0,548.0,Julian,Perry,1975-02-21 00:00:00,S,M,0.0
25041.0,648.0,Hunter,Phillips,1975-07-25 00:00:00,S,M,0.0
25042.0,298.0,Arif,Rizaldy,1975-08-28 00:00:00,S,F,0.0
25043.0,302.0,Damien,Rai,1975-02-20 00:00:00,S,M,0.0
25044.0,385.0,Emma,Bailey,1975-08-10 00:00:00,S,F,0.0
25045.0,609.0,Paige,Russell,1974-03-03 00:00:00,M,F,0.0
25046.0,57.0,Caleb,Long,1973-09-10 00:00:00,M,M,0.0
25047.0,352.0,Trevor,Long,1973-11-10 00:00:00,M,M,0.0
25048.0,49.0,Yolanda,Sharma,1973-02-10 00:00:00,S,F,0.0
25049.0,312.0,Candice,Ye,1973-06-20 00:00:00,M,F,0.0
25050.0,312.0,Darryl,Chen,1973-05-06 00:00:00,S,M,0.0
25051.0,19.0,Suzanne,Cai,1956-03-27 00:00:00,S,F,2.0
25052.0,18.0,Sandra,Lin,1956-01-24 00:00:00,S,F,2.0
25053.0,17.0,Colin,Andersen,1957-08-23 00:00:00,M,M,2.0
25054.0,24.0,Sheila,Alonso,1958-03-02 00:00:00,S,F,1.0
25055.0,33.0,Erik,Navarro,1958-02-06 00:00:00,M,M,1.0
25056.0,31.0,Wayne,Black,1958-02-19 00:00:00,M,M,1.0
25057.0,27.0,Jerome,Gomez,1959-11-13 00:00:00,S,M,1.0
25058.0,22.0,Corey,Raji,1959-01-06 00:00:00,M,M,1.0
25059.0,546.0,Sean,Ward,1973-04-25 00:00:00,S,M,0.0
25060.0,312.0,Noah,Martinez,1973-01-17 00:00:00,S,M,0.0
25061.0,68.0,Julia,Hughes,1974-07-23 00:00:00,S,F,0.0
25062.0,71.0,Kaitlyn,Young,1974-12-20 00:00:00,S,F,0.0
25063.0,609.0,Dylan,Williams,1974-04-19 00:00:00,M,M,0.0
25064.0,374.0,James,Harris,1966-02-18 00:00:00,S,M,0.0
25065.0,637.0,Thomas,Henderson,1957-11-22 00:00:00,M,M,2.0
25066.0,62.0,Charles,Robinson,1957-05-20 00:00:00,S,M,2.0
25067.0,618.0,Melanie,Butler,1964-11-12 00:00:00,S,F,0.0
25068.0,307.0,Robert,Shan,1964-06-21 00:00:00,S,M,4.0
25069.0,612.0,Lori,Ortega,1964-11-02 00:00:00,M,F,4.0
25070.0,49.0,Melody,Alvarez,1964-03-26 00:00:00,M,F,4.0
25071.0,339.0,Natalie,Brooks,1964-02-18 00:00:00,M,F,5.0
25072.0,548.0,Alyssa,Murphy,1964-09-27 00:00:00,S,F,4.0
25073.0,539.0,Shelby,Stewart,1964-02-24 00:00:00,M,F,4.0
25074.0,543.0,Samantha,Jackson,1963-11-23 00:00:00,M,F,4.0
25075.0,358.0,Samantha,Thompson,1963-05-27 00:00:00,M,F,4.0
25076.0,336.0,Nicole,Jenkins,1963-08-15 00:00:00,M,F,3.0
25077.0,642.0,Wyatt,Clark,1963-08-09 00:00:00,M,M,3.0
25078.0,338.0,James,Jenkins,1962-03-28 00:00:00,M,M,3.0
25079.0,632.0,Riley,Perry,1962-06-20 00:00:00,S,F,1.0
25080.0,302.0,Marissa,Long,1962-01-15 00:00:00,S,F,1.0
25081.0,322.0,Melanie,Morris,1961-09-08 00:00:00,S,F,0.0
25082.0,299.0,William,Martinez,1961-02-02 00:00:00,M,M,4.0
25083.0,299.0,Omar,Gao,1961-06-17 00:00:00,M,M,4.0
25084.0,553.0,Dalton,James,1961-10-10 00:00:00,M,M,1.0
25085.0,331.0,Lucas,Rogers,1961-08-25 00:00:00,M,M,1.0
25086.0,299.0,Jasmine,Cox,1961-08-26 00:00:00,M,F,1.0
25087.0,612.0,Wyatt,Young,1961-05-15 00:00:00,M,M,1.0
25088.0,337.0,Victoria,Reed,1961-02-10 00:00:00,M,F,1.0
25089.0,612.0,Christy,Xie,1960-09-08 00:00:00,S,F,0.0
25090.0,49.0,Ivan,Sara,1960-07-02 00:00:00,M,M,0.0
25091.0,311.0,Jessie,Zeng,1960-01-11 00:00:00,S,M,0.0
25092.0,337.0,Emily,Jackson,1960-10-16 00:00:00,M,F,1.0
25093.0,55.0,Madison,Griffin,1967-06-27 00:00:00,S,F,0.0
25094.0,68.0,Charles,Thomas,1967-03-15 00:00:00,S,M,0.0
25095.0,69.0,Adam,Jai,1967-07-14 00:00:00,S,M,0.0
25096.0,609.0,Victoria,Bennett,1967-04-23 00:00:00,S,F,0.0
25097.0,545.0,Fernando,Gonzales,1960-06-19 00:00:00,M,M,1.0
25098.0,539.0,Logan,Long,1960-07-27 00:00:00,M,M,1.0
25099.0,368.0,Melanie,Hayes,1960-02-28 00:00:00,M,F,1.0
25100.0,49.0,Kristen,Huang,1959-05-14 00:00:00,M,F,1.0
25101.0,57.0,Wyatt,Baker,1959-04-21 00:00:00,M,M,5.0
25102.0,299.0,Stephanie,Kelly,1959-08-18 00:00:00,M,F,4.0
25103.0,311.0,Shelby,Brooks,1959-02-17 00:00:00,M,F,4.0
25104.0,71.0,Natalie,Parker,1959-10-13 00:00:00,S,F,2.0
25105.0,311.0,Warren,Nara,1959-11-20 00:00:00,S,M,4.0
25106.0,22.0,Micah,Gao,1969-11-26 00:00:00,M,M,1.0
25107.0,36.0,Mason,Ramirez,1969-05-17 00:00:00,S,M,2.0
